12/06/21 20:11:19;Noite
12/06/21 20:11:56;Dia
12/06/21 20:12:06;Noite
12/06/21 20:12:43;Dia
12/06/21 20:12:54;Noite
12/06/21 20:13:32;Dia
12/06/21 20:13:41;Noite
12/06/21 20:14:20;Dia
12/06/21 20:14:31;Noite
12/06/21 20:15:07;Dia
12/06/21 20:15:19;Noite
12/06/21 20:15:55;Dia
12/06/21 20:16:06;Noite
12/06/21 20:16:44;Dia
12/06/21 20:16:55;Noite
12/06/21 20:17:31;Dia
12/06/21 20:17:42;Noite
12/06/21 20:18:20;Dia
12/06/21 20:18:31;Noite
12/06/21 20:19:07;Dia
12/06/21 20:19:18;Noite
12/06/21 20:19:55;Dia
12/06/21 20:20:07;Noite
12/06/21 20:20:43;Dia
12/06/21 20:20:54;Noite
12/06/21 20:21:32;Dia
12/06/21 20:21:43;Noite
12/06/21 20:22:19;Dia
12/06/21 20:22:30;Noite
12/06/21 20:23:07;Dia
12/06/21 20:23:19;Noite
12/06/21 20:23:56;Dia
12/06/21 20:24:06;Noite
12/06/21 20:24:43;Dia
12/06/21 20:24:55;Noite
12/06/21 20:25:31;Dia
12/06/21 20:25:42;Noite
12/06/21 20:26:20;Dia
12/06/21 20:26:30;Noite
12/06/21 20:27:07;Dia
12/06/21 20:27:18;Noite
12/06/21 20:27:56;Dia
12/06/21 20:28:06;Noite
12/06/21 20:28:44;Dia
12/06/21 20:28:54;Noite
12/06/21 20:29:32;Dia
12/06/21 20:29:42;Noite
12/06/21 20:30:19;Dia
12/06/21 20:30:30;Noite
12/06/21 20:31:08;Dia
12/06/21 20:31:18;Noite
12/06/21 20:31:56;Dia
12/06/21 20:32:06;Noite
12/06/21 20:32:44;Dia
12/06/21 20:32:55;Noite
12/06/21 20:33:31;Dia
12/06/21 20:33:42;Noite
12/06/21 20:34:19;Dia
12/06/21 20:34:30;Noite
12/06/21 20:35:07;Dia
12/06/21 20:35:19;Noite
12/06/21 20:35:56;Dia
12/06/21 20:36:06;Noite
12/06/21 20:36:44;Dia
12/06/21 20:36:55;Noite
12/06/21 20:37:32;Dia
12/06/21 20:37:43;Noite
12/06/21 20:38:20;Dia
12/06/21 20:38:30;Noite
12/06/21 20:39:08;Dia
12/06/21 20:39:18;Noite
12/06/21 20:39:56;Dia
12/06/21 20:40:06;Noite
12/06/21 20:40:43;Dia
12/06/21 20:40:54;Noite
12/06/21 20:41:31;Dia
12/06/21 20:41:43;Noite
12/06/21 20:42:20;Dia
12/06/21 20:42:30;Noite
12/06/21 20:43:08;Dia
12/06/21 20:43:18;Noite
12/06/21 20:43:56;Dia
12/06/21 20:44:06;Noite
12/06/21 20:44:44;Dia
12/06/21 20:44:55;Noite
12/06/21 20:45:31;Dia
12/06/21 20:45:42;Noite
12/06/21 20:46:19;Dia
12/06/21 20:46:31;Noite
12/06/21 20:47:07;Dia
12/06/21 20:47:18;Noite
12/06/21 20:47:56;Dia
12/06/21 20:48:07;Noite
12/06/21 20:48:43;Dia
12/06/21 20:48:54;Noite
12/06/21 20:49:32;Dia
12/06/21 20:49:42;Noite
12/06/21 20:50:19;Dia
12/06/21 20:50:31;Noite
12/06/21 20:51:07;Dia
12/06/21 20:51:17;Noite
12/06/21 20:51:55;Dia
12/06/21 20:52:07;Noite
12/06/21 20:52:44;Dia
12/06/21 20:52:54;Noite
12/06/21 20:53:32;Dia
12/06/21 20:53:42;Noite
12/06/21 20:54:19;Dia
12/06/21 20:54:30;Noite
12/06/21 20:55:08;Dia
12/06/21 20:55:19;Noite
12/06/21 20:55:55;Dia
12/06/21 20:56:07;Noite
12/06/21 20:56:43;Dia
12/06/21 20:56:59;Noite
12/06/21 20:57:32;Dia
12/06/21 20:57:42;Noite
12/06/21 20:58:21;Dia
12/06/21 20:58:30;Noite
12/06/21 20:59:08;Dia
12/06/21 20:59:19;Noite
12/06/21 20:59:56;Dia
12/06/21 21:00:07;Noite
12/06/21 21:00:41;Noite
